STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN012070800,"BOMBAY SANTACRUZ, IN",12/18/2018,,78,,64
IN012070800,"BOMBAY SANTACRUZ, IN",12/19/2018,,77,,63
IN012070800,"BOMBAY SANTACRUZ, IN",12/20/2018,,77,,59
IN012070800,"BOMBAY SANTACRUZ, IN",12/21/2018,,79,,61
IN012070800,"BOMBAY SANTACRUZ, IN",12/22/2018,,80,,61
IN012070800,"BOMBAY SANTACRUZ, IN",12/23/2018,,81,,64
IN012070800,"BOMBAY SANTACRUZ, IN",12/24/2018,,81,,66
IN012070800,"BOMBAY SANTACRUZ, IN",12/25/2018,,80,,67
IN012070800,"BOMBAY SANTACRUZ, IN",12/26/2018,,75,,63
IN012070800,"BOMBAY SANTACRUZ, IN",12/27/2018,,76,,54
IN012070800,"BOMBAY SANTACRUZ, IN",12/28/2018,,76,,60
IN012070800,"BOMBAY SANTACRUZ, IN",12/29/2018,,77,,
IN012070800,"BOMBAY SANTACRUZ, IN",12/30/2018,,78,,60
IN012070800,"BOMBAY SANTACRUZ, IN",12/31/2018,,78,,60
IN012070800,"BOMBAY SANTACRUZ, IN",1/1/2019,,77,,59
IN012070800,"BOMBAY SANTACRUZ, IN",1/2/2019,,78,,58
IN012070800,"BOMBAY SANTACRUZ, IN",1/3/2019,,78,,58
IN012070800,"BOMBAY SANTACRUZ, IN",1/4/2019,,79,,59
IN012070800,"BOMBAY SANTACRUZ, IN",1/5/2019,,77,,59
IN012070800,"BOMBAY SANTACRUZ, IN",1/6/2019,,76,,58
IN012070800,"BOMBAY SANTACRUZ, IN",1/7/2019,,78,91,58
IN012070800,"BOMBAY SANTACRUZ, IN",1/8/2019,,77,,61
IN012070800,"BOMBAY SANTACRUZ, IN",1/9/2019,,76,,57
IN012070800,"BOMBAY SANTACRUZ, IN",1/10/2019,,78,,58
IN012070800,"BOMBAY SANTACRUZ, IN",1/11/2019,,76,,60
IN012070800,"BOMBAY SANTACRUZ, IN",1/12/2019,,75,,59
IN012070800,"BOMBAY SANTACRUZ, IN",1/13/2019,,76,,57
IN012070800,"BOMBAY SANTACRUZ, IN",1/14/2019,,79,,59
IN012070800,"BOMBAY SANTACRUZ, IN",1/15/2019,,82,,67
IN012070800,"BOMBAY SANTACRUZ, IN",1/16/2019,,80,,64
IN012070800,"BOMBAY SANTACRUZ, IN",1/17/2019,,80,,62
IN012070800,"BOMBAY SANTACRUZ, IN",1/18/2019,,81,,62
IN012070800,"BOMBAY SANTACRUZ, IN",1/19/2019,,81,,62
IN012070800,"BOMBAY SANTACRUZ, IN",1/20/2019,,81,,64
IN012070800,"BOMBAY SANTACRUZ, IN",1/21/2019,,77,,65
IN012070800,"BOMBAY SANTACRUZ, IN",1/22/2019,,77,,65
IN012070800,"BOMBAY SANTACRUZ, IN",1/23/2019,,74,,
IN012070800,"BOMBAY SANTACRUZ, IN",1/24/2019,,74,,59
IN012070800,"BOMBAY SANTACRUZ, IN",1/25/2019,,73,,56
IN012070800,"BOMBAY SANTACRUZ, IN",1/26/2019,,74,,56
IN012070800,"BOMBAY SANTACRUZ, IN",1/27/2019,,76,,65
IN012070800,"BOMBAY SANTACRUZ, IN",1/28/2019,,77,,65
IN012070800,"BOMBAY SANTACRUZ, IN",1/29/2019,,77,,
IN012070800,"BOMBAY SANTACRUZ, IN",1/30/2019,,78,,60
IN012070800,"BOMBAY SANTACRUZ, IN",1/31/2019,,77,,60
IN012070800,"BOMBAY SANTACRUZ, IN",2/1/2019,,78,,62
IN012070800,"BOMBAY SANTACRUZ, IN",2/2/2019,,77,,61
IN012070800,"BOMBAY SANTACRUZ, IN",2/3/2019,,80,,64
IN012070800,"BOMBAY SANTACRUZ, IN",2/4/2019,,82,,66
IN012070800,"BOMBAY SANTACRUZ, IN",2/5/2019,,80,,67
IN012070800,"BOMBAY SANTACRUZ, IN",2/6/2019,,77,,
IN012070800,"BOMBAY SANTACRUZ, IN",2/7/2019,,74,,64
IN012070800,"BOMBAY SANTACRUZ, IN",2/8/2019,,70,,
IN012070800,"BOMBAY SANTACRUZ, IN",2/9/2019,,72,,52
IN012070800,"BOMBAY SANTACRUZ, IN",2/10/2019,,77,,54
IN012070800,"BOMBAY SANTACRUZ, IN",2/11/2019,,80,,60
IN012070800,"BOMBAY SANTACRUZ, IN",2/12/2019,,85,,64
IN012070800,"BOMBAY SANTACRUZ, IN",2/13/2019,,82,,67
IN012070800,"BOMBAY SANTACRUZ, IN",2/14/2019,,80,,67
IN012070800,"BOMBAY SANTACRUZ, IN",2/15/2019,,78,,
IN012070800,"BOMBAY SANTACRUZ, IN",2/16/2019,,77,,60
IN012070800,"BOMBAY SANTACRUZ, IN",2/17/2019,,76,,58
IN012070800,"BOMBAY SANTACRUZ, IN",2/18/2019,,78,,60
IN012070800,"BOMBAY SANTACRUZ, IN",2/19/2019,,81,,61
IN012070800,"BOMBAY SANTACRUZ, IN",2/20/2019,,79,,65
IN012070800,"BOMBAY SANTACRUZ, IN",2/21/2019,,79,,68
IN012070800,"BOMBAY SANTACRUZ, IN",2/22/2019,,81,,70
IN012070800,"BOMBAY SANTACRUZ, IN",2/23/2019,,83,,66
IN012070800,"BOMBAY SANTACRUZ, IN",2/24/2019,,83,,67
IN012070800,"BOMBAY SANTACRUZ, IN",2/25/2019,,82,,63
IN012070800,"BOMBAY SANTACRUZ, IN",2/26/2019,,80,,68
IN012070800,"BOMBAY SANTACRUZ, IN",2/27/2019,,78,,64
IN012070800,"BOMBAY SANTACRUZ, IN",2/28/2019,,79,,65
IN012070800,"BOMBAY SANTACRUZ, IN",3/1/2019,,79,,61
IN012070800,"BOMBAY SANTACRUZ, IN",3/2/2019,,80,,64
IN012070800,"BOMBAY SANTACRUZ, IN",3/3/2019,,78,,68
IN012070800,"BOMBAY SANTACRUZ, IN",3/4/2019,,79,,69
IN012070800,"BOMBAY SANTACRUZ, IN",3/5/2019,,78,,69
IN012070800,"BOMBAY SANTACRUZ, IN",3/6/2019,,77,,66
IN012070800,"BOMBAY SANTACRUZ, IN",3/7/2019,,79,,65
IN012070800,"BOMBAY SANTACRUZ, IN",3/8/2019,,81,,66
IN012070800,"BOMBAY SANTACRUZ, IN",3/9/2019,,83,,68
IN012070800,"BOMBAY SANTACRUZ, IN",3/10/2019,,82,,67
IN012070800,"BOMBAY SANTACRUZ, IN",3/11/2019,,80,,69
IN012070800,"BOMBAY SANTACRUZ, IN",3/12/2019,,79,,
IN012070800,"BOMBAY SANTACRUZ, IN",3/13/2019,,78,,68
IN012070800,"BOMBAY SANTACRUZ, IN",3/14/2019,,80,,67
IN012070800,"BOMBAY SANTACRUZ, IN",3/15/2019,,83,,66
IN012070800,"BOMBAY SANTACRUZ, IN",3/16/2019,,81,,65
IN012070800,"BOMBAY SANTACRUZ, IN",3/17/2019,,81,,66
IN012070800,"BOMBAY SANTACRUZ, IN",3/18/2019,,85,,65
IN012070800,"BOMBAY SANTACRUZ, IN",3/19/2019,,81,,65
IN012070800,"BOMBAY SANTACRUZ, IN",3/20/2019,,80,,68
IN012070800,"BOMBAY SANTACRUZ, IN",3/21/2019,,80,,69
IN012070800,"BOMBAY SANTACRUZ, IN",3/22/2019,,81,,65
IN012070800,"BOMBAY SANTACRUZ, IN",3/23/2019,,87,,70
IN012070800,"BOMBAY SANTACRUZ, IN",3/24/2019,,89,,71
IN012070800,"BOMBAY SANTACRUZ, IN",3/25/2019,,92,,72
IN012070800,"BOMBAY SANTACRUZ, IN",3/26/2019,,89,,74
IN012070800,"BOMBAY SANTACRUZ, IN",3/27/2019,,84,,74
IN012070800,"BOMBAY SANTACRUZ, IN",3/28/2019,,84,,73
IN012070800,"BOMBAY SANTACRUZ, IN",3/29/2019,,85,,74
IN012070800,"BOMBAY SANTACRUZ, IN",3/30/2019,,83,,74
IN012070800,"BOMBAY SANTACRUZ, IN",3/31/2019,,84,,
IN012070800,"BOMBAY SANTACRUZ, IN",4/1/2019,,82,,71
IN012070800,"BOMBAY SANTACRUZ, IN",4/2/2019,,82,,70
IN012070800,"BOMBAY SANTACRUZ, IN",4/3/2019,,85,,74
IN012070800,"BOMBAY SANTACRUZ, IN",4/4/2019,,84,,74
IN012070800,"BOMBAY SANTACRUZ, IN",4/5/2019,,85,,76
IN012070800,"BOMBAY SANTACRUZ, IN",4/6/2019,,85,,74
IN012070800,"BOMBAY SANTACRUZ, IN",4/7/2019,,85,,73
IN012070800,"BOMBAY SANTACRUZ, IN",4/8/2019,,85,,74
IN012070800,"BOMBAY SANTACRUZ, IN",4/9/2019,,85,,74
IN012070800,"BOMBAY SANTACRUZ, IN",4/10/2019,,84,,74
IN012070800,"BOMBAY SANTACRUZ, IN",4/11/2019,,85,,74
IN012070800,"BOMBAY SANTACRUZ, IN",4/12/2019,,85,,76
IN012070800,"BOMBAY SANTACRUZ, IN",4/13/2019,,88,,73
IN012070800,"BOMBAY SANTACRUZ, IN",4/14/2019,,87,,75
IN012070800,"BOMBAY SANTACRUZ, IN",4/15/2019,,86,,76
IN012070800,"BOMBAY SANTACRUZ, IN",4/16/2019,,86,,78
IN012070800,"BOMBAY SANTACRUZ, IN",4/17/2019,,85,,77
IN012070800,"BOMBAY SANTACRUZ, IN",4/18/2019,,85,,74
IN012070800,"BOMBAY SANTACRUZ, IN",4/19/2019,,87,,74
IN012070800,"BOMBAY SANTACRUZ, IN",4/20/2019,,85,,74
IN012070800,"BOMBAY SANTACRUZ, IN",4/21/2019,,84,,
IN012070800,"BOMBAY SANTACRUZ, IN",4/22/2019,,85,,73
IN012070800,"BOMBAY SANTACRUZ, IN",4/23/2019,,86,,
IN012070800,"BOMBAY SANTACRUZ, IN",4/24/2019,,86,,78
IN012070800,"BOMBAY SANTACRUZ, IN",4/25/2019,,88,,77
IN012070800,"BOMBAY SANTACRUZ, IN",4/26/2019,,89,,77
IN012070800,"BOMBAY SANTACRUZ, IN",4/27/2019,,90,,78
IN012070800,"BOMBAY SANTACRUZ, IN",4/28/2019,,89,,83
IN012070800,"BOMBAY SANTACRUZ, IN",4/29/2019,,87,,
IN012070800,"BOMBAY SANTACRUZ, IN",4/30/2019,,86,,78
IN012070800,"BOMBAY SANTACRUZ, IN",5/1/2019,,85,,78
IN012070800,"BOMBAY SANTACRUZ, IN",5/2/2019,,85,,77
IN012070800,"BOMBAY SANTACRUZ, IN",5/3/2019,,85,,76
IN012070800,"BOMBAY SANTACRUZ, IN",5/4/2019,,86,,81
IN012070800,"BOMBAY SANTACRUZ, IN",5/5/2019,,86,,78
IN012070800,"BOMBAY SANTACRUZ, IN",5/6/2019,,85,,78
IN012070800,"BOMBAY SANTACRUZ, IN",5/7/2019,,86,,77
IN012070800,"BOMBAY SANTACRUZ, IN",5/8/2019,,86,,81
IN012070800,"BOMBAY SANTACRUZ, IN",5/9/2019,,86,,77
IN012070800,"BOMBAY SANTACRUZ, IN",5/10/2019,,86,,78
IN012070800,"BOMBAY SANTACRUZ, IN",5/11/2019,,85,,77
IN012070800,"BOMBAY SANTACRUZ, IN",5/12/2019,,86,,76
IN012070800,"BOMBAY SANTACRUZ, IN",5/13/2019,,86,,78
IN012070800,"BOMBAY SANTACRUZ, IN",5/14/2019,,86,,77
IN012070800,"BOMBAY SANTACRUZ, IN",5/15/2019,,86,,77
IN012070800,"BOMBAY SANTACRUZ, IN",5/16/2019,,86,,77
IN012070800,"BOMBAY SANTACRUZ, IN",5/17/2019,,87,,77
IN012070800,"BOMBAY SANTACRUZ, IN",5/18/2019,,87,,78
IN012070800,"BOMBAY SANTACRUZ, IN",5/19/2019,,88,,77
IN012070800,"BOMBAY SANTACRUZ, IN",5/20/2019,,88,,78
IN012070800,"BOMBAY SANTACRUZ, IN",5/21/2019,,87,,80
IN012070800,"BOMBAY SANTACRUZ, IN",5/22/2019,,87,,82
IN012070800,"BOMBAY SANTACRUZ, IN",5/23/2019,,87,,80
IN012070800,"BOMBAY SANTACRUZ, IN",5/24/2019,,88,,81
IN012070800,"BOMBAY SANTACRUZ, IN",5/25/2019,,87,,81
IN012070800,"BOMBAY SANTACRUZ, IN",5/26/2019,,87,,80
IN012070800,"BOMBAY SANTACRUZ, IN",5/27/2019,,88,,82
IN012070800,"BOMBAY SANTACRUZ, IN",5/28/2019,,88,,80
IN012070800,"BOMBAY SANTACRUZ, IN",5/29/2019,,88,,81
IN012070800,"BOMBAY SANTACRUZ, IN",5/30/2019,,88,,83
IN012070800,"BOMBAY SANTACRUZ, IN",5/31/2019,,88,,80
IN012070800,"BOMBAY SANTACRUZ, IN",6/1/2019,,88,,82
IN012070800,"BOMBAY SANTACRUZ, IN",6/2/2019,,88,,82
IN012070800,"BOMBAY SANTACRUZ, IN",6/3/2019,,88,,85
IN012070800,"BOMBAY SANTACRUZ, IN",6/4/2019,,88,,84
IN012070800,"BOMBAY SANTACRUZ, IN",6/5/2019,,88,,83
IN012070800,"BOMBAY SANTACRUZ, IN",6/6/2019,,88,,84
IN012070800,"BOMBAY SANTACRUZ, IN",6/7/2019,,89,,83
IN012070800,"BOMBAY SANTACRUZ, IN",6/8/2019,,90,,85
IN012070800,"BOMBAY SANTACRUZ, IN",6/9/2019,,89,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/10/2019,0.12,86,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/11/2019,1.57,87,,73
IN012070800,"BOMBAY SANTACRUZ, IN",6/12/2019,0,83,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/13/2019,0.59,85,,75
IN012070800,"BOMBAY SANTACRUZ, IN",6/14/2019,0.67,84,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/15/2019,1.77,85,,76
IN012070800,"BOMBAY SANTACRUZ, IN",6/16/2019,0.51,86,,80
IN012070800,"BOMBAY SANTACRUZ, IN",6/17/2019,0.24,87,,81
IN012070800,"BOMBAY SANTACRUZ, IN",6/18/2019,0.28,84,,80
IN012070800,"BOMBAY SANTACRUZ, IN",6/19/2019,0.75,85,,78
IN012070800,"BOMBAY SANTACRUZ, IN",6/20/2019,0.02,87,,80
IN012070800,"BOMBAY SANTACRUZ, IN",6/21/2019,0,87,,83
IN012070800,"BOMBAY SANTACRUZ, IN",6/22/2019,,87,,81
IN012070800,"BOMBAY SANTACRUZ, IN",6/23/2019,,87,,83
IN012070800,"BOMBAY SANTACRUZ, IN",6/24/2019,,85,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/25/2019,0.02,85,,80
IN012070800,"BOMBAY SANTACRUZ, IN",6/26/2019,0.55,85,,79
IN012070800,"BOMBAY SANTACRUZ, IN",6/27/2019,0.16,84,,79
IN012070800,"BOMBAY SANTACRUZ, IN",6/28/2019,0.16,81,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/29/2019,9.25,80,,73
IN012070800,"BOMBAY SANTACRUZ, IN",6/30/2019,3.66,81,,76
IN012070800,"BOMBAY SANTACRUZ, IN",7/1/2019,3.62,79,,75
IN012070800,"BOMBAY SANTACRUZ, IN",7/2/2019,14.76,80,,74
IN012070800,"BOMBAY SANTACRUZ, IN",7/3/2019,1.34,81,,75
IN012070800,"BOMBAY SANTACRUZ, IN",7/4/2019,0.16,83,,77
IN012070800,"BOMBAY SANTACRUZ, IN",7/5/2019,0.91,83,,78
IN012070800,"BOMBAY SANTACRUZ, IN",7/6/2019,3.07,83,,75
IN012070800,"BOMBAY SANTACRUZ, IN",7/7/2019,1.61,85,,77
IN012070800,"BOMBAY SANTACRUZ, IN",7/8/2019,1.22,83,,77
IN012070800,"BOMBAY SANTACRUZ, IN",7/9/2019,5.12,84,,79
IN012070800,"BOMBAY SANTACRUZ, IN",7/10/2019,0.28,81,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/11/2019,1.97,83,,77
IN012070800,"BOMBAY SANTACRUZ, IN",7/12/2019,0.98,85,,73
IN012070800,"BOMBAY SANTACRUZ, IN",7/13/2019,0.16,83,,78
IN012070800,"BOMBAY SANTACRUZ, IN",7/14/2019,0.43,85,,78
IN012070800,"BOMBAY SANTACRUZ, IN",7/15/2019,0.12,85,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/16/2019,0.12,84,,79
IN012070800,"BOMBAY SANTACRUZ, IN",7/17/2019,0.16,85,,81
IN012070800,"BOMBAY SANTACRUZ, IN",7/18/2019,0.28,86,,80
IN012070800,"BOMBAY SANTACRUZ, IN",7/19/2019,0.08,86,,80
IN012070800,"BOMBAY SANTACRUZ, IN",7/20/2019,0.01,83,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/21/2019,0.24,85,,77
IN012070800,"BOMBAY SANTACRUZ, IN",7/22/2019,0.63,86,,77
IN012070800,"BOMBAY SANTACRUZ, IN",7/23/2019,0,84,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/24/2019,3.31,81,,77
IN012070800,"BOMBAY SANTACRUZ, IN",7/25/2019,1.5,82,,77
IN012070800,"BOMBAY SANTACRUZ, IN",7/26/2019,1.73,83,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/27/2019,8.62,82,,75
IN012070800,"BOMBAY SANTACRUZ, IN",7/28/2019,1.1,84,,76
IN012070800,"BOMBAY SANTACRUZ, IN",7/29/2019,0.02,83,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/30/2019,1.54,81,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/31/2019,2.56,83,,74
IN012070800,"BOMBAY SANTACRUZ, IN",8/1/2019,0.51,83,,78
IN012070800,"BOMBAY SANTACRUZ, IN",8/2/2019,1.69,80,,76
IN012070800,"BOMBAY SANTACRUZ, IN",8/3/2019,5.28,80,,76
IN012070800,"BOMBAY SANTACRUZ, IN",8/4/2019,0,81,,
IN012070800,"BOMBAY SANTACRUZ, IN",8/5/2019,2.44,83,,75
IN012070800,"BOMBAY SANTACRUZ, IN",8/6/2019,0.35,83,,77
IN012070800,"BOMBAY SANTACRUZ, IN",8/7/2019,0.31,83,,78
IN012070800,"BOMBAY SANTACRUZ, IN",8/8/2019,0.04,83,,79
IN012070800,"BOMBAY SANTACRUZ, IN",8/9/2019,0.16,83,,79
IN012070800,"BOMBAY SANTACRUZ, IN",8/10/2019,0.12,83,,80
IN012070800,"BOMBAY SANTACRUZ, IN",8/11/2019,0.2,83,,78
IN012070800,"BOMBAY SANTACRUZ, IN",8/12/2019,0.24,83,,77
IN012070800,"BOMBAY SANTACRUZ, IN",8/13/2019,0.04,83,,79
IN012070800,"BOMBAY SANTACRUZ, IN",8/14/2019,0.12,83,,79
IN012070800,"BOMBAY SANTACRUZ, IN",8/15/2019,0.31,83,,77
IN012070800,"BOMBAY SANTACRUZ, IN",8/16/2019,0.24,83,,77
IN012070800,"BOMBAY SANTACRUZ, IN",8/17/2019,0.2,83,,78
IN012070800,"BOMBAY SANTACRUZ, IN",8/18/2019,0.16,83,,78
IN012070800,"BOMBAY SANTACRUZ, IN",8/19/2019,0.08,83,,78
IN012070800,"BOMBAY SANTACRUZ, IN",8/20/2019,0.04,84,,78
IN012070800,"BOMBAY SANTACRUZ, IN",8/21/2019,0.24,84,,
IN012070800,"BOMBAY SANTACRUZ, IN",8/22/2019,0.04,84,,
IN012070800,"BOMBAY SANTACRUZ, IN",8/23/2019,0.08,84,,80
IN012070800,"BOMBAY SANTACRUZ, IN",8/24/2019,0.04,83,,78
IN012070800,"BOMBAY SANTACRUZ, IN",8/25/2019,0.43,82,,77
IN012070800,"BOMBAY SANTACRUZ, IN",8/26/2019,0.28,83,,76
IN012070800,"BOMBAY SANTACRUZ, IN",8/27/2019,0,83,,78
IN012070800,"BOMBAY SANTACRUZ, IN",8/28/2019,0.24,83,,77
IN012070800,"BOMBAY SANTACRUZ, IN",8/29/2019,0.12,84,,78
IN012070800,"BOMBAY SANTACRUZ, IN",8/30/2019,0.12,83,,77
IN012070800,"BOMBAY SANTACRUZ, IN",8/31/2019,0.51,82,,78
IN012070800,"BOMBAY SANTACRUZ, IN",9/1/2019,0.63,81,,78
IN012070800,"BOMBAY SANTACRUZ, IN",9/2/2019,0.67,82,,77
IN012070800,"BOMBAY SANTACRUZ, IN",9/3/2019,5.16,80,,76
IN012070800,"BOMBAY SANTACRUZ, IN",9/4/2019,4.65,79,,
IN012070800,"BOMBAY SANTACRUZ, IN",9/5/2019,9.53,81,,76
IN012070800,"BOMBAY SANTACRUZ, IN",9/6/2019,1.77,81,,77
IN012070800,"BOMBAY SANTACRUZ, IN",9/7/2019,0.91,80,,77
IN012070800,"BOMBAY SANTACRUZ, IN",9/8/2019,4.69,80,,74
IN012070800,"BOMBAY SANTACRUZ, IN",9/9/2019,1.02,81,,76
IN012070800,"BOMBAY SANTACRUZ, IN",9/10/2019,2.13,82,,76
IN012070800,"BOMBAY SANTACRUZ, IN",9/11/2019,0.28,81,,76
IN012070800,"BOMBAY SANTACRUZ, IN",9/12/2019,0.2,81,,
IN012070800,"BOMBAY SANTACRUZ, IN",9/13/2019,1.61,81,,73
IN012070800,"BOMBAY SANTACRUZ, IN",9/14/2019,0.91,83,,76
IN012070800,"BOMBAY SANTACRUZ, IN",9/15/2019,1.22,80,,74
IN012070800,"BOMBAY SANTACRUZ, IN",9/16/2019,0.35,83,,76
IN012070800,"BOMBAY SANTACRUZ, IN",9/17/2019,0.2,81,,
IN012070800,"BOMBAY SANTACRUZ, IN",9/18/2019,0.31,81,,
IN012070800,"BOMBAY SANTACRUZ, IN",9/19/2019,2.72,82,,74
IN012070800,"BOMBAY SANTACRUZ, IN",9/20/2019,0.12,81,,76
IN012070800,"BOMBAY SANTACRUZ, IN",9/21/2019,2.17,82,,76
IN012070800,"BOMBAY SANTACRUZ, IN",9/22/2019,0.03,84,,77
IN012070800,"BOMBAY SANTACRUZ, IN",9/23/2019,0,84,,78
IN012070800,"BOMBAY SANTACRUZ, IN",9/24/2019,0.02,84,,77
IN012070800,"BOMBAY SANTACRUZ, IN",9/25/2019,1.18,82,,75
IN012070800,"BOMBAY SANTACRUZ, IN",9/26/2019,0.04,82,,77
IN012070800,"BOMBAY SANTACRUZ, IN",9/27/2019,1.14,82,,75
IN012070800,"BOMBAY SANTACRUZ, IN",9/28/2019,0.04,82,,77
IN012070800,"BOMBAY SANTACRUZ, IN",9/29/2019,0.01,83,,77
IN012070800,"BOMBAY SANTACRUZ, IN",9/30/2019,0.16,83,,79
IN012070800,"BOMBAY SANTACRUZ, IN",10/1/2019,0.03,84,,79
IN012070800,"BOMBAY SANTACRUZ, IN",10/2/2019,0,84,,77
IN012070800,"BOMBAY SANTACRUZ, IN",10/3/2019,,84,,76
IN012070800,"BOMBAY SANTACRUZ, IN",10/4/2019,,84,,
IN012070800,"BOMBAY SANTACRUZ, IN",10/5/2019,,83,,75
IN012070800,"BOMBAY SANTACRUZ, IN",10/6/2019,0,85,,74
IN012070800,"BOMBAY SANTACRUZ, IN",10/7/2019,,86,,77
IN012070800,"BOMBAY SANTACRUZ, IN",10/8/2019,,85,,76
IN012070800,"BOMBAY SANTACRUZ, IN",10/9/2019,0.12,83,,74
IN012070800,"BOMBAY SANTACRUZ, IN",10/10/2019,0.02,85,,75
IN012070800,"BOMBAY SANTACRUZ, IN",10/11/2019,0.31,85,,75
IN012070800,"BOMBAY SANTACRUZ, IN",10/12/2019,0,84,,77
IN012070800,"BOMBAY SANTACRUZ, IN",10/13/2019,0.02,87,,76
IN012070800,"BOMBAY SANTACRUZ, IN",10/14/2019,0,89,,78
IN012070800,"BOMBAY SANTACRUZ, IN",10/15/2019,,90,,75
IN012070800,"BOMBAY SANTACRUZ, IN",10/16/2019,,89,,73
IN012070800,"BOMBAY SANTACRUZ, IN",10/17/2019,,87,,74
IN012070800,"BOMBAY SANTACRUZ, IN",10/18/2019,,83,,76
IN012070800,"BOMBAY SANTACRUZ, IN",10/19/2019,,78,,
IN012070800,"BOMBAY SANTACRUZ, IN",10/20/2019,,78,,74
IN012070800,"BOMBAY SANTACRUZ, IN",10/21/2019,,82,,74
IN012070800,"BOMBAY SANTACRUZ, IN",10/22/2019,0.39,82,,75
IN012070800,"BOMBAY SANTACRUZ, IN",10/23/2019,0.28,80,,74
IN012070800,"BOMBAY SANTACRUZ, IN",10/24/2019,0.08,81,,75
IN012070800,"BOMBAY SANTACRUZ, IN",10/25/2019,0.08,83,,75
IN012070800,"BOMBAY SANTACRUZ, IN",10/26/2019,0.01,81,,
IN012070800,"BOMBAY SANTACRUZ, IN",10/27/2019,0.04,84,,73
IN012070800,"BOMBAY SANTACRUZ, IN",10/28/2019,0,85,,76
IN012070800,"BOMBAY SANTACRUZ, IN",10/29/2019,,86,,77
IN012070800,"BOMBAY SANTACRUZ, IN",10/30/2019,,87,,77
IN012070800,"BOMBAY SANTACRUZ, IN",10/31/2019,,87,,76
IN012070800,"BOMBAY SANTACRUZ, IN",11/1/2019,,84,,
IN012070800,"BOMBAY SANTACRUZ, IN",11/2/2019,,84,,73
IN012070800,"BOMBAY SANTACRUZ, IN",11/3/2019,,84,,75
IN012070800,"BOMBAY SANTACRUZ, IN",11/4/2019,,84,,74
IN012070800,"BOMBAY SANTACRUZ, IN",11/5/2019,,86,,76
IN012070800,"BOMBAY SANTACRUZ, IN",11/6/2019,,84,,74
IN012070800,"BOMBAY SANTACRUZ, IN",11/7/2019,,84,,76
IN012070800,"BOMBAY SANTACRUZ, IN",11/8/2019,1.3,81,,75
IN012070800,"BOMBAY SANTACRUZ, IN",11/9/2019,1.18,82,,75
IN012070800,"BOMBAY SANTACRUZ, IN",11/10/2019,0,83,,73
IN012070800,"BOMBAY SANTACRUZ, IN",11/11/2019,,85,,73
IN012070800,"BOMBAY SANTACRUZ, IN",11/12/2019,,85,,73
IN012070800,"BOMBAY SANTACRUZ, IN",11/13/2019,,86,,75
IN012070800,"BOMBAY SANTACRUZ, IN",11/14/2019,,84,,72
IN012070800,"BOMBAY SANTACRUZ, IN",11/15/2019,,84,,74
IN012070800,"BOMBAY SANTACRUZ, IN",11/16/2019,,86,,75
IN012070800,"BOMBAY SANTACRUZ, IN",11/17/2019,,87,,75
IN012070800,"BOMBAY SANTACRUZ, IN",11/18/2019,,85,,75
IN012070800,"BOMBAY SANTACRUZ, IN",11/19/2019,,84,,71
IN012070800,"BOMBAY SANTACRUZ, IN",11/20/2019,,84,,71
IN012070800,"BOMBAY SANTACRUZ, IN",11/21/2019,,85,,72
IN012070800,"BOMBAY SANTACRUZ, IN",11/22/2019,,85,,73
IN012070800,"BOMBAY SANTACRUZ, IN",11/23/2019,,85,,74
IN012070800,"BOMBAY SANTACRUZ, IN",11/24/2019,,84,,72
IN012070800,"BOMBAY SANTACRUZ, IN",11/25/2019,,83,,72
IN012070800,"BOMBAY SANTACRUZ, IN",11/26/2019,,84,,69
IN012070800,"BOMBAY SANTACRUZ, IN",11/27/2019,,84,,71
IN012070800,"BOMBAY SANTACRUZ, IN",11/28/2019,,85,,72
IN012070800,"BOMBAY SANTACRUZ, IN",11/29/2019,,85,,73
IN012070800,"BOMBAY SANTACRUZ, IN",11/30/2019,,85,,73
IN012070800,"BOMBAY SANTACRUZ, IN",12/1/2019,,85,,74
IN012070800,"BOMBAY SANTACRUZ, IN",12/2/2019,,85,,74
IN012070800,"BOMBAY SANTACRUZ, IN",12/3/2019,,85,,75
IN012070800,"BOMBAY SANTACRUZ, IN",12/4/2019,,85,,74
IN012070800,"BOMBAY SANTACRUZ, IN",12/5/2019,0.04,85,,78
IN012070800,"BOMBAY SANTACRUZ, IN",12/6/2019,0,85,,73
IN012070800,"BOMBAY SANTACRUZ, IN",12/7/2019,0,83,,71
IN012070800,"BOMBAY SANTACRUZ, IN",12/8/2019,,83,,72
IN012070800,"BOMBAY SANTACRUZ, IN",12/9/2019,,83,,71
IN012070800,"BOMBAY SANTACRUZ, IN",12/10/2019,,83,,72
